time,position,OryConc,AV,CPUTemp,SensorTemp,packet_id
17:19:39,position 2,8700.8,,48.9,45.7,1038
17:20:37,position 2,7409.9,,48.3,45.7,1039
17:21:37,position 2,6953.2,,48.9,45.7,1040
17:22:37,position 2,5167.1,,48.3,45.7,1041
17:23:39,position 2,5771.6,,48.3,45.8,1042
17:24:37,position 2,5583.1,,48.3,45.8,1043
17:25:37,position 2,3998.1,,48.9,45.8,1044
17:26:37,position 2,3905.5,,49.4,45.8,1045
17:27:38,position 2,2722.0,,49.4,45.9,1046
18:59:47,position 2,-24844.5,,45.6,41.3,1047
19:00:47,position 2,-24990.4,,45.6,41.3,1048
19:01:49,position 2,-25255.9,,45.1,41.4,1049
17:31:38,position 2,-707.3,,48.3,0.0,1050
17:32:37,position 2,-1588.1,,48.9,45.8,1051
17:33:37,position 2,-2720.4,,48.9,45.8,1052
17:34:37,position 2,-3567.6,,48.3,45.7,1053
17:35:38,position 2,-4779.7,,48.3,0.0,1054
17:36:39,position 2,-5533.1,,49.4,45.7,1055
17:37:38,position 2,-5914.0,,48.9,45.7,1056
17:38:39,position 2,-6800.7,,48.3,45.6,1057
17:39:37,position 2,-6783.3,,48.3,45.6,1058
17:40:37,position 2,-7542.1,,48.3,45.6,1059
17:41:39,position 2,-7819.4,,48.9,45.6,1060
17:42:38,position 2,-8172.0,,48.9,45.6,1061
17:43:37,position 2,-7709.4,,48.3,45.6,1062
17:44:38,position 2,-7458.5,,48.9,0.0,1063
17:45:37,position 2,-7808.1,,49.4,45.6,1064
17:46:37,position 2,-7004.7,,48.9,0.0,1065
17:47:40,position 2,-7021.6,,49.4,45.6,1066
17:48:37,position 2,-7293.3,,49.4,45.6,1067
17:49:37,position 2,-6208.2,,49.4,45.6,1068
17:50:37,position 2,-6747.9,,48.9,45.7,1069
17:51:37,position 2,-6166.1,,48.9,0.0,1070
17:52:37,position 2,-5892.0,,48.9,45.7,1071
17:53:37,position 2,-5625.0,,49.4,45.8,1072
17:54:39,position 2,-5800.8,,48.3,0.0,1073
17:55:39,position 2,-6038.1,,49.4,0.0,1074
17:56:37,position 2,-5645.8,,48.9,45.8,1075
17:57:37,position 2,-5704.4,,49.4,45.8,1076
17:58:38,position 2,-6902.4,,48.9,45.8,1077
17:59:37,position 2,-5162.0,,49.4,0.0,1078
18:00:37,position 2,-19869.4,,49.4,45.9,1079
18:01:37,position 2,-11414.6,,49.4,0.0,1080
18:02:39,position 2,-2798.6,,48.9,45.9,1081
18:03:38,position 2,-2726.3,,49.4,46.0,1082
18:04:40,position 2,-8798.9,,49.4,46.0,1083
18:05:39,position 2,-11795.4,,49.4,46.0,1084
18:06:37,position 2,-3025.7,,49.4,46.1,1085
18:07:37,position 2,-629.6,,49.4,46.1,1086
18:08:37,position 2,-1209.2,,49.4,46.1,1087
18:09:37,position 2,-1891.7,,52.1,0.0,1088
00:27:15,  position 2, -18917.8, , 44.0, 40.2, 26, 
00:28:16,  position 2, -18796.0, , 44.0, 40.2, 27, 
00:29:14,  position 2, -18897.2, , 44.0, 40.2, 28, 
00:30:14,  position 2, -19032.4, , 43.5, 40.2, 29, 
00:31:14,  position 2, -19155.5, , 44.0, 40.3, 30, 
00:32:16,  position 2, -19541.9, , 44.0, 0.0, 31, 
00:33:14,  position 2, -19717.5, , 44.5, 40.3, 32, 
00:34:16,  position 2, -19652.3, , 44.0, 0.0, 33, 
00:35:14,  position 2, -19826.7, , 44.0, 40.3, 34, 
00:36:14,  position 2, -19994.8, , 44.0, 0.0, 35, 
00:37:14,  position 2, -19908.6, , 43.5, 0.0, 36, 
00:38:14,  position 2, -20110.8, , 42.9, 0.0, 37, 
00:39:14,  position 2, -20119.9, , 43.5, 40.3, 38, 
00:40:15,  position 2, -20168.9, , 43.5, 0.0, 39, 
00:41:14,  position 2, -20389.3, , 43.5, 40.2, 40, 
00:42:14,  position 2, -20208.9, , 42.9, 40.2, 41, 
00:43:14,  position 2, -20378.6, , 43.5, 40.2, 42, 
00:44:14,  position 2, -20471.9, , 43.5, 40.2, 43, 
00:45:14,  position 2, -20383.8, , 43.5, 40.2, 44, 
00:26:14,  position 2, -18852.1, , 44.0, 40.2, 25, 
00:27:15,  position 2, -18917.8, , 44.0, 40.2, 26, 
00:28:16,  position 2, -18796.0, , 44.0, 40.2, 27, 
00:29:14,  position 2, -18897.2, , 44.0, 40.2, 28, 
00:30:14,  position 2, -19032.4, , 43.5, 40.2, 29, 
00:31:14,  position 2, -19155.5, , 44.0, 40.3, 30, 
00:32:16,  position 2, -19541.9, , 44.0, 0.0, 31, 
00:33:14,  position 2, -19717.5, , 44.5, 40.3, 32, 
00:34:16,  position 2, -19652.3, , 44.0, 0.0, 33, 
00:35:14,  position 2, -19826.7, , 44.0, 40.3, 34, 
00:36:14,  position 2, -19994.8, , 44.0, 0.0, 35, 
00:37:14,  position 2, -19908.6, , 43.5, 0.0, 36, 
00:38:14,  position 2, -20110.8, , 42.9, 0.0, 37, 
00:39:14,  position 2, -20119.9, , 43.5, 40.3, 38, 
00:40:15,  position 2, -20168.9, , 43.5, 0.0, 39, 
00:41:14,  position 2, -20389.3, , 43.5, 40.2, 40, 
00:42:14,  position 2, -20208.9, , 42.9, 40.2, 41, 
00:43:14,  position 2, -20378.6, , 43.5, 40.2, 42, 
00:44:14,  position 2, -20471.9, , 43.5, 40.2, 43, 
00:45:14,  position 2, -20383.8, , 43.5, 40.2, 44, 
00:46:15,  position 2, -20094.8, , 44.0, 40.2, 45, 
00:26:14,  position 2, -18852.1, , 44.0, 40.2, 25, 
00:27:15,  position 2, -18917.8, , 44.0, 40.2, 26, 
00:28:16,  position 2, -18796.0, , 44.0, 40.2, 27, 
00:29:14,  position 2, -18897.2, , 44.0, 40.2, 28, 
00:30:14,  position 2, -19032.4, , 43.5, 40.2, 29, 
00:31:14,  position 2, -19155.5, , 44.0, 40.3, 30, 
00:32:16,  position 2, -19541.9, , 44.0, 0.0, 31, 
00:33:14,  position 2, -19717.5, , 44.5, 40.3, 32, 
00:34:16,  position 2, -19652.3, , 44.0, 0.0, 33, 
00:35:14,  position 2, -19826.7, , 44.0, 40.3, 34, 
00:36:14,  position 2, -19994.8, , 44.0, 0.0, 35, 
00:37:14,  position 2, -19908.6, , 43.5, 0.0, 36, 
00:38:14,  position 2, -20110.8, , 42.9, 0.0, 37, 
00:39:14,  position 2, -20119.9, , 43.5, 40.3, 38, 
00:40:15,  position 2, -20168.9, , 43.5, 0.0, 39, 
00:41:14,  position 2, -20389.3, , 43.5, 40.2, 40, 
00:42:14,  position 2, -20208.9, , 42.9, 40.2, 41, 
00:43:14,  position 2, -20378.6, , 43.5, 40.2, 42, 
00:44:14,  position 2, -20471.9, , 43.5, 40.2, 43, 
00:45:14,  position 2, -20383.8, , 43.5, 40.2, 44, 
00:46:15,  position 2, -20094.8, , 44.0, 40.2, 45, 
00:47:14,  position 2, -20262.1, , 44.0, 40.2, 46, 
00:26:14,  position 2, -18852.1, , 44.0, 40.2, 25, 
00:27:15,  position 2, -18917.8, , 44.0, 40.2, 26, 
00:28:16,  position 2, -18796.0, , 44.0, 40.2, 27, 
00:29:14,  position 2, -18897.2, , 44.0, 40.2, 28, 
00:30:14,  position 2, -19032.4, , 43.5, 40.2, 29, 
00:31:14,  position 2, -19155.5, , 44.0, 40.3, 30, 
00:32:16,  position 2, -19541.9, , 44.0, 0.0, 31, 
00:33:14,  position 2, -19717.5, , 44.5, 40.3, 32, 
00:34:16,  position 2, -19652.3, , 44.0, 0.0, 33, 
00:35:14,  position 2, -19826.7, , 44.0, 40.3, 34, 
00:36:14,  position 2, -19994.8, , 44.0, 0.0, 35, 
00:37:14,  position 2, -19908.6, , 43.5, 0.0, 36, 
00:38:14,  position 2, -20110.8, , 42.9, 0.0, 37, 
00:39:14,  position 2, -20119.9, , 43.5, 40.3, 38, 
00:40:15,  position 2, -20168.9, , 43.5, 0.0, 39, 
00:41:14,  position 2, -20389.3, , 43.5, 40.2, 40, 
00:42:14,  position 2, -20208.9, , 42.9, 40.2, 41, 
00:43:14,  position 2, -20378.6, , 43.5, 40.2, 42, 
00:44:14,  position 2, -20471.9, , 43.5, 40.2, 43, 
00:45:14,  position 2, -20383.8, , 43.5, 40.2, 44, 
00:46:15,  position 2, -20094.8, , 44.0, 40.2, 45, 
00:47:14,  position 2, -20262.1, , 44.0, 40.2, 46, 
00:48:14,  position 2, -20101.6, , 43.5, 0.0, 47, 
00:26:14,  position 2, -18852.1, , 44.0, 40.2, 25, 
00:27:15,  position 2, -18917.8, , 44.0, 40.2, 26, 
00:28:16,  position 2, -18796.0, , 44.0, 40.2, 27, 
00:29:14,  position 2, -18897.2, , 44.0, 40.2, 28, 
00:30:14,  position 2, -19032.4, , 43.5, 40.2, 29, 
00:31:14,  position 2, -19155.5, , 44.0, 40.3, 30, 
00:32:16,  position 2, -19541.9, , 44.0, 0.0, 31, 
00:33:14,  position 2, -19717.5, , 44.5, 40.3, 32, 
00:34:16,  position 2, -19652.3, , 44.0, 0.0, 33, 
00:35:14,  position 2, -19826.7, , 44.0, 40.3, 34, 
00:36:14,  position 2, -19994.8, , 44.0, 0.0, 35, 
00:37:14,  position 2, -19908.6, , 43.5, 0.0, 36, 
00:38:14,  position 2, -20110.8, , 42.9, 0.0, 37, 
00:39:14,  position 2, -20119.9, , 43.5, 40.3, 38, 
00:40:15,  position 2, -20168.9, , 43.5, 0.0, 39, 
00:41:14,  position 2, -20389.3, , 43.5, 40.2, 40, 
00:42:14,  position 2, -20208.9, , 42.9, 40.2, 41, 
00:43:14,  position 2, -20378.6, , 43.5, 40.2, 42, 
00:44:14,  position 2, -20471.9, , 43.5, 40.2, 43, 
00:45:14,  position 2, -20383.8, , 43.5, 40.2, 44, 
00:46:15,  position 2, -20094.8, , 44.0, 40.2, 45, 
00:47:14,  position 2, -20262.1, , 44.0, 40.2, 46, 
00:48:14,  position 2, -20101.6, , 43.5, 0.0, 47, 
00:49:14,  position 2, -20385.2, , 43.5, 40.2, 48, 
00:26:14,  position 2, -18852.1, , 44.0, 40.2, 25, 
00:27:15,  position 2, -18917.8, , 44.0, 40.2, 26, 
00:28:16,  position 2, -18796.0, , 44.0, 40.2, 27, 
00:29:14,  position 2, -18897.2, , 44.0, 40.2, 28, 
00:30:14,  position 2, -19032.4, , 43.5, 40.2, 29, 
00:31:14,  position 2, -19155.5, , 44.0, 40.3, 30, 
00:32:16,  position 2, -19541.9, , 44.0, 0.0, 31, 
00:33:14,  position 2, -19717.5, , 44.5, 40.3, 32, 
00:34:16,  position 2, -19652.3, , 44.0, 0.0, 33, 
00:35:14,  position 2, -19826.7, , 44.0, 40.3, 34, 
00:36:14,  position 2, -19994.8, , 44.0, 0.0, 35, 
00:37:14,  position 2, -19908.6, , 43.5, 0.0, 36, 
00:38:14,  position 2, -20110.8, , 42.9, 0.0, 37, 
00:39:14,  position 2, -20119.9, , 43.5, 40.3, 38, 
00:40:15,  position 2, -20168.9, , 43.5, 0.0, 39, 
00:41:14,  position 2, -20389.3, , 43.5, 40.2, 40, 
00:42:14,  position 2, -20208.9, , 42.9, 40.2, 41, 
00:43:14,  position 2, -20378.6, , 43.5, 40.2, 42, 
00:44:14,  position 2, -20471.9, , 43.5, 40.2, 43, 
00:45:14,  position 2, -20383.8, , 43.5, 40.2, 44, 
00:46:15,  position 2, -20094.8, , 44.0, 40.2, 45, 
00:47:14,  position 2, -20262.1, , 44.0, 40.2, 46, 
00:48:14,  position 2, -20101.6, , 43.5, 0.0, 47, 
00:49:14,  position 2, -20385.2, , 43.5, 40.2, 48, 
00:50:14,  position 2, -20445.9, , 43.5, 40.2, 49, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:56:14,  position 2, -20865.9, , 43.5, 40.1, 55, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:56:14,  position 2, -20865.9, , 43.5, 40.1, 55, 
00:57:14,  position 2, -20546.5, , 43.5, 0.0, 56, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:56:14,  position 2, -20865.9, , 43.5, 40.1, 55, 
00:57:14,  position 2, -20546.5, , 43.5, 0.0, 56, 
00:58:15,  position 2, -20632.8, , 42.9, 40.0, 57, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:56:14,  position 2, -20865.9, , 43.5, 40.1, 55, 
00:57:14,  position 2, -20546.5, , 43.5, 0.0, 56, 
00:58:15,  position 2, -20632.8, , 42.9, 40.0, 57, 
00:59:14,  position 2, -21081.9, , 43.5, 40.0, 58, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:56:14,  position 2, -20865.9, , 43.5, 40.1, 55, 
00:57:14,  position 2, -20546.5, , 43.5, 0.0, 56, 
00:58:15,  position 2, -20632.8, , 42.9, 40.0, 57, 
00:59:14,  position 2, -21081.9, , 43.5, 40.0, 58, 
01:00:15,  position 2, -22036.5, , 43.5, 40.0, 59, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:56:14,  position 2, -20865.9, , 43.5, 40.1, 55, 
00:57:14,  position 2, -20546.5, , 43.5, 0.0, 56, 
00:58:15,  position 2, -20632.8, , 42.9, 40.0, 57, 
00:59:14,  position 2, -21081.9, , 43.5, 40.0, 58, 
01:00:15,  position 2, -22036.5, , 43.5, 40.0, 59, 
01:01:14,  position 2, -22403.0, , 43.5, 40.0, 60, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:56:14,  position 2, -20865.9, , 43.5, 40.1, 55, 
00:57:14,  position 2, -20546.5, , 43.5, 0.0, 56, 
00:58:15,  position 2, -20632.8, , 42.9, 40.0, 57, 
00:59:14,  position 2, -21081.9, , 43.5, 40.0, 58, 
01:00:15,  position 2, -22036.5, , 43.5, 40.0, 59, 
01:01:14,  position 2, -22403.0, , 43.5, 40.0, 60, 
01:02:17,  position 2, -22256.1, , 43.5, 39.9, 61, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:56:14,  position 2, -20865.9, , 43.5, 40.1, 55, 
00:57:14,  position 2, -20546.5, , 43.5, 0.0, 56, 
00:58:15,  position 2, -20632.8, , 42.9, 40.0, 57, 
00:59:14,  position 2, -21081.9, , 43.5, 40.0, 58, 
01:00:15,  position 2, -22036.5, , 43.5, 40.0, 59, 
01:01:14,  position 2, -22403.0, , 43.5, 40.0, 60, 
01:02:17,  position 2, -22256.1, , 43.5, 39.9, 61, 
01:03:16,  position 2, -22222.1, , 42.9, 39.9, 62, 
00:51:15,  position 2, -20557.3, , 43.5, 40.2, 50, 
00:52:16,  position 2, -20578.7, , 42.9, 40.2, 51, 
00:53:15,  position 2, -20825.6, , 42.9, 40.1, 52, 
00:54:15,  position 2, -20822.7, , 43.5, 40.1, 53, 
00:55:14,  position 2, -20814.9, , 43.5, 40.1, 54, 
00:56:14,  position 2, -20865.9, , 43.5, 40.1, 55, 
00:57:14,  position 2, -20546.5, , 43.5, 0.0, 56, 
00:58:15,  position 2, -20632.8, , 42.9, 40.0, 57, 
00:59:14,  position 2, -21081.9, , 43.5, 40.0, 58, 
01:00:15,  position 2, -22036.5, , 43.5, 40.0, 59, 
01:01:14,  position 2, -22403.0, , 43.5, 40.0, 60, 
01:02:17,  position 2, -22256.1, , 43.5, 39.9, 61, 
01:03:16,  position 2, -22222.1, , 42.9, 39.9, 62, 
01:04:14,  position 2, -21746.5, , 42.9, 39.9, 63, 
